,label,feature_1646,feature_3311,feature_823,feature_2622,feature_2571,feature_1790,feature_3254,feature_1044,feature_1618,feature_988,feature_527,feature_654,feature_1074,feature_1275,feature_110,feature_1627,feature_3206,feature_2105,feature_1837,feature_2019,feature_1544,feature_1613,feature_1629,feature_616,feature_1574,feature_3248,feature_1715,feature_1639,feature_792,feature_2758,feature_1538,feature_1572,feature_632,feature_1464,feature_1898,feature_1029,feature_1471,feature_720,feature_257,feature_1682,feature_1683,feature_1638,feature_1674,feature_1175,feature_3788,feature_244,feature_1232,feature_3806,feature_1995,feature_1577,feature_613,feature_2099,feature_3750,feature_3801,feature_2644,feature_1375,feature_2133,feature_666,feature_750,feature_317,feature_1615
2088,4,-0.062055506,-0.09607712,-0.024064776,-0.54926634,0.12268514,-0.025486736,-0.010421151,0.16405982,0.029387504,0.5363581,-0.038924538,0.22855315,0.043828577,-0.19644257,-0.12837264,-0.05762084,-0.020151021,-0.20957036,0.17416121,-0.26731056,0.030603167,-0.11139407,-0.03100072,0.0634102,-0.06708882,0.035412915,-0.018712884,0.2123575,0.3773034,-0.01124165,0.07167094,0.10781596,-0.047245745,0.04477005,0.01861805,0.34803656,0.27593222,0.07354942,0.23154141,-0.029558318,0.036458995,0.13137482,0.058327105,0.029408943,-0.07055427,0.2577524,0.21791497,-0.074111454,0.21111853,-0.003813362,-0.09830235,-0.065327086,-0.019449513,0.075063616,0.021598352,0.21850584,0.28388077,0.09943937,0.0850087,0.51237196,-0.028133277
357,2,-0.021515425,0.024881065,0.050814703,-0.46622533,0.09899232,0.018210376,0.02678028,-0.05894615,-0.00282835,0.3615993,0.07391149,0.010630053,0.023922924,-0.003547396,0.17377183,-0.11475689,-0.048808005,-0.04262086,0.14768872,-0.20624824,0.06502773,-0.06183142,-0.12943885,0.041735284,-0.10612624,0.09697844,0.034849137,0.20165354,0.46764538,-0.05929408,0.07055455,0.008755262,-0.21001713,0.13018824,0.011499112,0.16546993,0.1248368,0.054080974,0.32859203,0.06723367,0.033241108,0.09819735,0.10468521,-0.03758695,0.020542052,-0.053785954,0.14772749,-0.06553316,-0.16773377,-0.03598245,0.060736023,0.03773643,0.05474661,0.118071996,-0.007135985,0.16087924,0.14359522,0.15103644,0.12755354,0.19235836,-0.05582983
2290,5,-0.032883253,0.060176015,-0.06835751,0.086719304,0.019901307,-0.004590699,-0.03258301,-0.011492077,-0.04744236,0.54375184,-0.040230043,-0.36126268,0.2084566,0.00745073,-0.072243154,0.073304296,-0.010789516,-0.00907459,0.20010182,-0.24256249,-0.00213616,-0.04492828,-0.19339024,-0.031992212,-0.050903883,0.15625554,-0.051008716,0.12085918,0.30599225,0.02671881,0.08037766,0.1263084,0.011630777,0.1472542,0.12025712,0.4094986,0.08825421,0.031937186,0.37607726,0.16889623,0.03135053,0.009022936,0.00271789,-0.18661217,-0.053694066,0.43244505,0.17024216,-0.021801062,0.034905463,-0.049678355,0.040416956,0.13933505,-0.09201533,0.075937256,-0.015109619,-0.011404204,0.14883079,0.28810138,0.18873383,0.17488989,-0.003983312
119,5,-0.05538111,0.056696407,-0.15850851,-0.73169106,0.059242684,-0.04829115,0.015211441,0.00573763,0.055481773,0.3627263,0.0831617,-0.09927583,-0.028086493,0.06554062,0.19323044,0.041906267,-0.061090827,-0.35991576,-0.008332621,-0.087057896,-0.03465989,0.026557563,0.008808276,0.045279358,0.05996208,-0.049294874,0.03363692,0.1683518,0.37095866,-0.010148273,0.08482946,0.055304453,-0.13616693,0.20928456,0.14749372,0.0823466,0.100323796,0.091969214,0.41574088,0.106429085,0.007059076,-0.044813037,0.15320562,-0.046279028,-0.011320923,0.056120597,0.09343503,0.043708563,0.1838008,0.005935224,0.13108638,-0.056548364,0.061286483,0.03662614,0.05334533,0.09475374,0.034738522,-0.014021885,0.2444505,0.10388509,0.041206826
671,0,-0.22381437,-0.000923939,-0.19912937,-0.47067055,0.045026265,0.036411665,-0.022816071,0.063058786,-0.03335272,0.35026205,0.08971142,-0.2746421,0.13639799,-0.044286918,0.1702309,0.07710178,-0.05640959,-0.116034545,0.25549272,-0.21371523,-0.109714925,-0.008269446,-0.15411678,0.05976516,-0.07860261,-0.06668157,-0.035287872,0.022152152,0.27176788,-0.04312509,0.06432791,0.0690373,-0.16703714,0.20895138,0.15736629,0.24273038,0.08479823,0.09658441,0.28619352,0.05616881,-0.022442497,-0.07827654,0.08603932,-0.029952552,-0.048769258,0.014083812,0.018052874,-0.00443178,0.06037899,0.009528212,0.09877569,-0.05344497,-0.03852485,0.041704588,-0.026745042,0.1621643,0.046464596,0.09415758,0.15636005,0.049340874,0.012690634
691,4,-0.1909163,-0.21354568,0.08371483,-0.6215673,0.08168885,-0.001595255,-0.003736679,0.1609655,0.04457369,0.4546166,0.101939134,-0.004667148,-0.054951802,-0.045724794,0.14554527,-0.06285807,-0.0809768,-0.36260977,0.13309966,-0.093248375,-0.014051358,-0.08480136,-0.022078406,-0.14582358,-0.056410972,0.113362685,-0.06945463,0.02359733,-0.10733967,-0.00098266,0.030538633,-0.009345287,-0.19436288,0.4056091,0.15608731,0.28600833,0.040033054,0.009068389,0.21342166,0.014666097,-0.055288687,0.008305172,-0.07174205,0.115196764,0.054150704,-0.41342315,-0.07510203,-0.04750982,0.048033822,0.07651673,0.11673261,-0.034655165,-0.1650718,-0.014161175,0.03222854,0.39987943,0.010376578,-0.14524692,-0.08994755,0.42276308,0.052208506
227,1,-0.05192145,-0.040689614,-0.03385593,-0.7117013,0.027409812,0.06754488,0.07863998,-0.032736696,0.032421485,0.37410885,0.15319018,-0.19824125,0.02075257,0.06532552,0.08626261,-0.10478664,-0.07599386,-0.19119138,0.19309662,-0.16934441,-0.046860203,0.09937264,-0.017971717,0.056583047,-0.07335394,0.017963659,-0.018065,0.13674675,0.35274148,0.02524031,0.006576832,-0.022899685,-0.11567793,0.20971397,0.19699876,0.010304897,0.05781735,0.1938075,0.35583967,0.083276324,-0.007963221,0.099159814,0.030033825,-0.018346012,0.035088453,-0.051446266,-0.025293464,0.003615764,0.09422633,-0.012763022,0.10089761,-0.022011116,-0.08648886,0.005938906,0.011700197,0.23788777,0.15422508,0.19385317,0.12932697,0.16283062,-0.070032805
1584,4,-0.31398636,-0.1946281,0.22643988,-0.5987496,0.20927139,0.14499672,-0.004999811,-0.038241092,0.10540169,0.49674505,0.23842697,0.34741315,0.014047204,0.007315824,0.10946627,-0.11630317,-0.03164252,-0.2076215,0.21243463,-0.16148107,0.028873859,0.18774518,-0.09251725,0.10801578,-0.0663833,0.14706853,-0.06303707,0.15078674,0.42829382,-0.07436717,0.014045418,0.1217581,0.010153672,-0.21608911,-0.05092447,0.6656294,-0.06422232,-0.079155624,0.48132953,-0.035779856,-0.1619584,-0.019352026,0.14665048,0.33157083,-0.02895877,0.07173479,0.09064068,0.10437143,0.11724177,-0.106841825,-0.07054323,-0.15192291,0.045084834,0.0073142,0.05175138,0.31758305,0.15870698,0.1331311,0.048878897,-0.0074128,0.0589872
1066,1,-0.08113551,-0.13422537,-0.1995313,-0.73488086,0.10851218,0.017921634,0.09030482,0.002613127,0.015707223,0.50120145,-0.008641645,0.015146306,0.031637788,0.000816636,0.22407745,0.04032916,-0.053183973,-0.31609166,0.023095926,-0.0935171,0.020700747,0.09673106,-0.072562516,-0.013543004,0.052899312,-0.052884612,0.007257545,0.17904043,0.1334531,0.033539686,0.07307253,-0.06153063,-0.100577705,0.21579811,0.12708662,0.1638728,0.0930447,0.011961097,0.20468733,0.03734007,-0.018881245,-0.038296733,-0.007040302,-0.035922542,-0.01591703,-0.07994304,0.12590137,0.0111304,0.002009573,0.027794745,0.09112681,-0.0790993,-0.035613142,0.023525564,-0.033791352,0.22999752,0.17946279,0.05177134,0.09934561,0.23360738,-0.015440839
1028,3,0.050213184,0.3251486,-0.22099346,-0.569622,-0.014110319,0.0843885,0.027665783,-0.14587282,0.04805429,0.46885952,0.04828659,-0.32902634,0.2645671,0.09062647,0.24816953,0.056772485,0.013850533,0.08260072,-0.08772369,-0.14948608,-0.04918069,0.23238234,-0.09723782,0.18340546,0.018141622,-0.28226665,-0.031242585,-0.006776996,0.5998697,-0.12945648,0.0955406,0.16529866,-0.14028732,0.05799571,0.3128352,-0.05190666,0.05895064,0.10060743,0.34245607,0.120979734,0.0490677,0.1677367,0.14955613,0.1121974,0.0688102,0.5580626,-0.13790731,0.06630107,0.71286577,-0.13076931,0.08001855,0.11965544,0.12178762,-0.013492576,-0.13526365,-0.12875889,0.30054262,0.034055114,0.12903495,0.27212015,0.09179126
1130,4,-0.22894119,0.05422112,0.30074075,-0.5987989,0.10096792,0.14872648,0.12583672,-0.21915226,0.1582945,0.4442332,0.13039929,0.16869935,0.075454205,0.09107222,0.25207442,-0.101730585,-0.048055556,0.048230965,0.2876353,-0.06820914,-0.006363216,0.34119672,-0.08988464,-0.004315162,-0.0569,-0.030625278,-0.008204515,0.05146658,0.28953263,-0.072002135,-0.00758927,-0.02012606,-0.07133538,-0.24315102,0.069233604,0.46453825,-0.2828693,-0.07847307,0.5365977,0.1511261,-0.033788536,0.04306647,0.18445538,0.24435942,0.00418096,-0.4367826,-0.048687156,0.16173314,0.09842363,-0.17604084,0.072531566,0.05297429,0.05599302,-0.05886597,-0.07821077,0.31045192,0.000645101,0.35383058,0.067696996,0.10284784,0.11504356
383,5,0.011270123,0.18258074,-0.005201832,-0.5573387,0.017063463,0.002117975,0.030966194,-0.10992595,-0.053232588,0.32709956,-0.009355496,-0.002491711,0.03133243,-0.038199887,0.18555816,0.027482424,0.06999692,0.031232879,0.106841184,-0.24178556,-0.22473106,0.047331873,-0.07696351,0.10509259,0.1733265,-0.06558999,0.026223836,0.24172315,0.4917223,-0.021648774,0.14564303,0.07341714,0.030524496,-0.33818868,0.27740073,0.13913079,-0.007608658,0.13818516,0.4540416,0.12416712,0.09960335,0.010829114,0.18285182,-0.002014221,-0.15609254,0.17973472,0.122630335,-0.06966459,0.3313616,-0.071872115,0.1324049,0.0662212,0.02221754,0.02041296,-0.026062835,-0.20095618,0.08494366,0.25542513,0.20719257,0.18233137,-0.018915216
85,1,-0.08370978,-0.1144044,-0.15192164,-0.7505444,0.06684334,0.01546232,0.011411612,0.09180838,0.048435673,0.37571248,-0.098569945,-0.2578968,-0.14858913,0.031895496,0.09337439,0.03664297,-0.121725015,-0.31659535,0.061291207,-0.003671138,0.024484424,0.00882457,-0.061992843,0.01585669,-0.024553457,0.087544434,0.040141474,0.08484742,0.07015167,-0.045491714,0.010062178,0.06271454,-0.20338511,0.4042068,0.23994792,0.1439241,0.022966398,-0.03457902,0.38864866,0.0778392,0.060884327,0.009530018,0.07187437,0.065664075,-0.03660637,-0.11108952,0.038425654,-0.023734313,0.04196169,0.075017236,-0.01104471,0.028027544,-0.063234136,0.09217978,-0.010204998,0.36582375,0.046189077,0.20676303,0.077003375,0.18101752,-0.012927056
2376,0,0.053090416,-0.09709733,-0.039216805,-0.705176,-0.033770647,-0.044434525,0.04955056,0.1009141,0.13621806,0.36152002,-0.17320918,-0.37601832,-0.10620784,0.11227842,-0.17655583,-0.000772934,-0.0985877,-0.2307512,0.043556795,-0.00281448,-0.112065196,-0.010411875,0.031471204,-0.22418411,0.013705852,0.104815915,-0.02834055,0.101787604,0.20076793,0.002257965,0.000508049,-0.012357272,-0.37609947,0.41842836,0.21616271,0.02186442,-0.025252936,0.15288326,0.45276913,0.1232935,0.00607753,0.028373443,0.080826506,-0.034122307,-0.07780483,-0.19528998,0.11447795,-0.04858875,-0.18896781,-0.026721606,0.09623835,0.053647693,-0.14264904,0.009341218,0.04138903,0.26037797,0.0661806,0.17020549,0.34069136,0.3837301,-0.06756339
2148,0,-0.060479887,0.08445071,-0.14219795,-0.522739,0.03442857,-0.022021336,-0.054502074,-0.0532827,0.031709384,0.39015764,-0.015456756,-0.11263004,0.12300561,-0.01957647,0.10813705,-0.03039155,0.006949795,-0.10220636,0.07028654,-0.079081036,0.007849136,-0.007878237,-0.07722571,0.09229899,0.08187433,-0.03944336,-0.02303866,0.29217815,0.20815675,-0.058333583,0.12957641,0.025102641,-0.17245854,-0.10320358,0.101518385,0.26308385,0.12950717,0.19514395,0.55464035,0.014701267,0.06271666,-0.09318782,0.1478876,-0.046372022,-0.10978789,0.310951,0.006053922,-0.05176135,0.26483017,-0.047161847,0.19543533,-0.00576285,-0.05554707,-0.05998965,-0.013405355,0.2334241,0.17380986,0.12516,0.17763053,0.1687529,-0.06683868
2271,1,0.048893016,-0.037951455,-0.013898739,-0.7450241,0.09633118,0.027683107,0.05590553,0.0532533,0.008091187,0.4918547,-0.042240087,0.11246495,-0.09331469,0.056228314,0.07261469,0.019567924,-0.06620902,-0.39864612,-0.008432058,-0.028866893,0.010871301,0.08628341,-0.017434485,-0.04580709,0.023255749,0.04018881,0.002747251,0.12563045,0.24933073,-0.014937826,0.07326416,0.013370773,-0.06701813,0.3000908,0.09859483,0.12354162,0.038515873,-0.023471855,0.34305844,0.045850616,0.021060722,0.022540415,0.090723984,0.1437673,-0.03534287,0.027735692,0.2250382,-0.02730005,0.12442806,-0.038653377,0.0895446,-0.008238151,-0.03902189,0.04560521,-0.010014718,0.26932445,0.060136378,0.15839396,0.05074752,0.31581318,-0.05017837
355,1,-0.22203644,-0.08643772,-0.08733725,-0.6664836,-0.052524228,-0.005488357,-0.11206434,0.06946912,0.027194811,0.3538626,0.10531509,-0.07593354,-0.020896673,0.003946812,0.22591875,-0.059101295,0.019110605,-0.07007665,0.2735856,-0.1863531,-0.10377513,-0.0125821,-0.060896896,-0.08346684,-0.006404131,-0.06549312,-0.025444873,0.1541902,0.18273045,-0.003779803,0.07679935,0.023837084,-0.22882731,0.026049744,0.24289021,0.43726206,0.17429051,0.23137851,0.097929575,-0.043061767,-0.060799886,-0.003508098,0.02390215,0.15255812,-0.035828203,-0.008292384,0.096559584,-0.03200641,0.32922342,0.021261955,0.13737035,-0.1275575,-0.107933424,0.08444431,-0.010340463,0.11881238,0.14972688,-0.040088546,-0.06934298,0.14512695,0.027003752
734,1,-0.048680678,0.02723857,-0.10069099,-0.3758728,0.019854138,0.040330637,-0.0656298,0.081392884,0.031962648,0.4664234,0.081271045,0.052810058,0.07800792,0.002560748,0.100268,-0.01906644,0.022491843,0.16239417,0.049368527,-0.14247072,-0.0747899,0.043194104,-0.15764119,0.015736425,-0.014980299,0.015377722,-0.03229591,0.19203344,0.41774613,0.021121785,0.095909186,0.046629123,-0.036235172,0.09558956,0.10304189,0.2585886,-0.029652286,0.068325706,0.380287,0.06268202,-0.017176451,-0.04579449,0.15389372,0.013640484,-0.09001373,0.1877582,0.10837782,-0.02428039,0.15975899,-0.011510209,0.14205673,0.011537392,-0.059986703,0.082699925,-0.031877454,0.15296155,0.15081617,0.001126714,0.20564948,0.2720176,0.019994412
279,4,-0.20685846,0.04837206,-0.09178722,-0.42572367,0.16521788,0.1247491,0.010676991,0.02775446,-0.014858202,0.37509042,0.016347619,-0.2283773,0.24047934,-0.022388488,0.038867082,0.011907948,-0.057308607,-0.13265581,0.20277876,-0.20192187,-0.068465255,-0.02724957,-0.10812617,-0.012325355,0.009862574,-0.010143155,-0.035403363,0.16458532,0.5234447,-0.036000818,0.09926059,0.08431986,-0.24461818,0.109566115,0.18859768,0.44279417,0.2437323,0.30285445,0.24627014,0.091439046,-0.012520077,0.03843398,0.060995895,-0.089405484,-0.004041491,0.48571715,0.1551029,0.000310291,-0.05062167,-0.045165822,0.059750956,0.0933135,-0.012260243,-0.01680683,-0.098323956,-0.026170023,0.14191376,0.10327453,0.14721176,0.22529468,-0.07905246
139,1,0.13263434,-0.13056488,0.06156341,-0.7183463,0.040425137,0.007857065,0.031253275,0.09942471,0.017346637,0.47457156,-0.2293783,-0.029064761,-0.003863502,0.058597423,-0.11265552,0.00683447,-0.08647308,-0.451098,-0.12439557,0.062303625,-0.024733001,0.06728817,-0.039589398,-0.002626315,0.11185125,0.051251255,0.044240296,0.011461549,0.22328702,0.027835578,0.000532368,0.10554936,-0.25876087,0.40481052,0.15057606,0.002322431,0.095687844,-0.12703866,0.31985885,0.06058478,0.059897877,0.05186747,0.12318441,0.007597519,0.00041678,-0.22946684,0.1993571,-0.002299306,-0.16777556,-0.030540412,0.083311975,-0.035384428,-0.07820661,-0.003649967,-0.03044934,0.37290272,-0.059683908,0.10394816,0.06361014,0.54508156,-0.023033487
97,1,-0.043155797,-0.079608,-0.08899981,-0.7226543,0.011231074,0.056337886,0.01308662,0.052492555,0.10435223,0.31345245,0.077315316,-0.22946265,-0.106893696,0.01969909,0.03910324,-0.038882177,-0.038278043,-0.24771155,0.05941489,-0.09338869,-0.09611427,0.062354058,-0.041061174,-0.011665173,-0.10837877,0.062076215,-0.10650925,0.06609701,0.24954426,-0.021707624,0.030911617,-0.035971135,-0.22683293,0.3132533,0.24425669,0.10309937,0.07724293,0.2449323,0.3166091,0.064478494,0.054019198,0.024746785,0.011006614,0.06280871,-0.006363194,-0.39826393,-0.013419237,-0.025462918,-0.17580234,0.04571369,0.11461698,-0.079802334,-0.04484882,0.047015127,0.018337417,0.20621361,0.07838007,0.16382298,0.036899704,0.26707578,-0.09234784
1600,1,-0.13341026,-0.043517917,-0.22740115,-0.52888715,0.04723684,-0.04852339,-0.035530422,0.10827577,-0.012902701,0.399606,-0.002308949,0.036037043,0.033191267,-0.042968,-0.023705805,0.054260228,0.011612032,-0.21450196,0.1521173,-0.08770774,-0.038439166,0.024942754,-0.025417972,0.020892167,0.001318795,0.066862494,-0.072986685,0.09309718,0.38899946,-0.032441985,0.013659404,0.0637461,-0.25448418,0.32157895,0.16713591,0.2402928,0.23542792,0.20219609,0.22465922,0.043397937,0.103673,-0.06549093,0.10819707,-0.062057126,-0.012458155,0.4368334,0.023994511,-0.034927845,-0.07608188,0.04453014,0.18880294,-0.024207778,0.009042543,0.041087396,-0.011012326,0.18574418,0.08322733,-0.038872287,0.19135536,0.2038472,0.027709832
2220,5,0.14019395,-0.057564385,0.20048934,-0.2837813,-0.058743574,-0.041805558,0.01899559,0.03303766,0.11484814,0.55723196,0.020932995,0.28463405,-0.011142244,-0.05902607,-0.07967364,0.009307071,-0.032089293,0.07767976,-0.025624743,-0.007055382,0.015005183,0.083979554,0.06436531,0.033585638,0.068146564,0.050842673,-0.024825921,0.13743953,0.35027596,0.002412635,0.04893648,0.13202924,-0.019844513,0.14637008,-0.02978507,0.22460064,0.07023533,-0.078128725,0.29699874,0.11738312,0.047158733,-0.03118445,0.17230354,0.049625777,-0.000635412,-0.11572635,0.12644571,-0.03268462,-0.09976474,-0.0317961,0.21237555,0.011233821,-0.020001037,0.037669413,-0.04937216,0.22585781,0.20541063,0.1439661,0.06652276,0.5808348,0.047005545
1991,4,-0.1952629,-0.31140465,0.059884515,-0.6096495,0.001086136,-0.017988909,-0.035351105,0.15946192,0.025048625,0.4176455,0.061338473,-0.001920098,-0.05668348,-0.04924765,0.13644984,-0.056818124,-0.0399539,-0.32020348,0.09984041,-0.107046664,-0.06432767,-0.025520824,-0.034165446,-0.08349581,-0.06554636,0.15249756,-0.062434737,0.016094211,-0.12829532,-0.007942285,-0.006888227,0.033383235,-0.053863727,0.4077859,0.12795934,0.22186638,0.117623195,0.060131148,0.13941117,-0.037196346,-0.016214414,0.021447556,0.015631912,0.11567169,0.004983918,-0.4980748,-0.050927963,-0.020198995,-0.11788999,0.13191108,0.26275557,-0.13198905,-0.10308769,0.032334894,0.03478682,0.29536644,-0.031284034,-0.2111043,-0.14848255,0.39746332,0.058424193
1605,4,-0.11862883,-0.053959552,-0.16399826,-0.67555463,0.048304576,-0.00407351,0.029960144,0.19150452,0.06853178,0.44083083,0.19352858,-0.1435629,-0.084494255,0.012505542,0.16194554,-0.019731555,-0.046389256,-0.22800814,0.17562647,-0.08588063,-0.0752598,-0.007522462,-0.05595909,0.08125048,-0.04227094,-0.007600589,-0.048866473,0.14426447,0.46033406,-0.037164785,0.04550212,0.048369054,-0.11137141,0.28995332,0.14443026,0.1294289,0.00825507,0.12189966,0.345539,0.060495786,-0.038730398,0.032923043,0.09380673,0.09653713,-0.002565892,0.11409363,0.041993905,-0.040808894,0.025448773,0.039116286,0.07982665,-0.09749674,-0.08961058,0.058207918,0.031153617,0.20728503,0.108374864,0.005757521,0.2074688,0.21798506,0.003731017
2409,6,0.058983564,0.016519677,0.14106253,-0.3251001,-0.014959115,0.023301085,-0.008160894,0.08330234,0.028591407,0.4955564,-0.05953838,-0.14741509,0.07015818,-0.022008779,-0.063210376,0.011322415,-0.02887618,-0.079514995,0.1494192,-0.14369798,-0.006022119,0.037935797,-0.13655867,-0.014790591,0.016667197,0.088425815,0.07604458,0.060863186,0.16127563,-0.012918854,0.10461365,0.11365307,-0.0586475,0.10989925,-0.032380905,0.30650556,0.1573407,0.0813353,0.43982568,0.13261949,-0.044643044,-0.04236797,0.2017328,-0.11379811,-0.023751192,-0.017954038,0.18678927,0.026470417,0.21016704,-0.064551614,0.09928055,0.046021666,-0.09137049,-0.006280413,0.008716837,0.46379915,0.20051166,0.19988562,0.06512107,0.3251443,0.06922765
555,7,-0.02897509,-0.2900795,0.22361824,-0.44340464,0.01146795,-0.0863813,-0.10528971,0.054584228,0.14048702,0.3391391,0.09896009,-0.2452975,-0.06949581,0.076531865,0.08996864,-0.0555555,-0.013773629,-0.2821479,-0.07777373,0.104535334,0.033621285,0.027895212,0.054577824,-0.08051374,0.04865926,0.22005863,-0.012919276,-0.01896974,-0.26912957,0.029237865,-0.03337016,-0.015979465,-0.257483,0.5005837,0.16399503,0.21795556,0.048066217,0.018620357,0.27140608,0.027769241,0.023401301,-0.00727034,0.054842956,0.104787365,0.009584177,-0.34153938,0.005548615,-0.046672635,-0.24824873,-0.019017935,0.24274345,-0.08051388,-0.076535255,0.061986815,0.020831643,0.46765488,-0.13126585,0.037182353,-0.15419678,0.36148864,0.004726884
2050,1,-0.000174161,0.06416002,-0.12848622,-0.44311088,-0.021564724,-0.01984665,0.14520796,-0.14290434,0.08153611,0.5329273,0.19505498,-0.35975295,0.23146276,0.11649172,0.2141197,-0.12508991,0.031578038,0.2990259,0.1343864,-0.19124284,-0.07889752,0.09988378,0.032643113,0.16546291,-0.08418313,-0.008702014,-0.058600366,-0.029066678,0.5306941,-0.100230165,0.073175244,0.2015907,-0.020200232,0.061865557,0.23369609,-0.066038825,0.011888422,0.078493305,0.2612328,0.104253344,-0.05607933,0.24140312,0.033691052,0.03552661,-0.05619732,0.2584197,-0.04852729,0.013717783,0.51651055,-0.116911426,0.16290367,0.11526771,-0.040406615,0.018122315,-0.15796319,-0.03324502,0.31539038,-0.15260966,0.12645568,0.34028447,0.001109507
539,1,0.060633868,-0.16378127,0.04695648,-0.7856352,-0.044572763,-0.016030712,0.06109623,0.005671378,0.08632521,0.41219923,-0.049099006,-0.1796625,-0.10033927,0.06356548,0.18554246,0.003557007,-0.044882633,-0.33001858,0.10768424,-0.029722396,0.06646283,0.08272668,0.026944403,-0.20025405,0.009933867,0.062818564,-0.014545496,0.05819053,0.06346267,0.006470355,0.010106131,-0.022701854,-0.27729887,0.40741375,0.14158107,0.004254386,0.056607205,0.30296156,0.20034343,0.075493574,0.0625496,0.021691479,0.07422321,-0.00539438,0.044245686,-0.29663324,0.10158448,-0.037313968,0.04869659,-0.000712339,0.13157988,-0.078454375,-0.06373682,0.05812184,-0.007788753,0.42005768,0.07529743,-0.000945881,0.044699866,0.41274548,-0.04213449
